,loannumber,loanamount,totaldue,termdays,bank_account_type,longitude_gps,latitude_gps,employment_status_clients,creationdate_dow,additional_charges,is_referred,age,ploan_loanamount_mean,ploan_loanamount_min,ploan_loanamount_25%,ploan_loanamount_50%,ploan_loanamount_75%,ploan_loanamount_max,ploan_totaldue_mean,ploan_totaldue_min,ploan_totaldue_25%,ploan_totaldue_50%,ploan_totaldue_75%,ploan_totaldue_max,ploan_termdays_mean,ploan_termdays_min,ploan_termdays_25%,ploan_termdays_50%,ploan_termdays_75%,ploan_termdays_max,ploan_approval_time_mean,ploan_approval_time_min,ploan_approval_time_25%,ploan_approval_time_50%,ploan_approval_time_75%,ploan_approval_time_max,ploan_return_days_mean_x,ploan_return_days_min_x,ploan_return_days_25%_x,ploan_return_days_50%_x,ploan_return_days_75%_x,ploan_return_days_max_x,ploan_return_days_mean_y,ploan_return_days_min_y,ploan_return_days_25%_y,ploan_return_days_50%_y,ploan_return_days_75%_y,ploan_return_days_max_y,ploan_first_return_days_mean,ploan_first_return_days_min,ploan_first_return_days_25%,ploan_first_return_days_50%,ploan_first_return_days_75%,ploan_first_return_days_max,ploan_additional charges_mean,ploan_additional charges_min,ploan_additional charges_25%,ploan_additional charges_50%,ploan_additional charges_75%,ploan_additional charges_max,good_bad_flag,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank
1816,2.0,10000.0,13000.0,30.0,1.0,5.6243977,6.406004900000001,0.0,3.0,3000.0,0.0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,3.0,3.0,3.0,3.0,3.0,3.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1817,4.0,20000.0,24500.0,30.0,1.0,3.4802059,6.4426104,0.0,3.0,4500.0,1.0,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0033333333333332,1.0,1.0,1.0,1.005,1.01,20.333333333333332,13.0,14.5,16.0,24.0,32.0,20.333333333333332,13.0,14.5,16.0,24.0,32.0,8.0,-4.0,4.5,13.0,14.0,15.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1818,8.0,30000.0,34500.0,30.0,1.0,3.912032,7.396766900000001,2.0,4.0,4500.0,0.0,22.0,17142.85714285714,10000.0,10000.0,20000.0,20000.0,30000.0,20800.0,13000.0,13000.0,23800.0,24150.0,34500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0014285714285713,1.0,1.0,1.0,1.0,1.01,27.142857142857142,22.0,24.5,27.0,30.0,32.0,27.142857142857142,22.0,24.5,27.0,30.0,32.0,2.0,-3.0,0.0,2.0,4.5,6.0,3657.1428571428573,3000.0,3000.0,3800.0,4150.0,4500.0,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1819,8.0,30000.0,39000.0,60.0,1.0,3.3244867,6.6273946,0.0,2.0,9000.0,0.0,29.0,15714.285714285714,10000.0,10000.0,10000.0,20000.0,30000.0,18814.285714285714,11500.0,12200.0,13000.0,24150.0,34500.0,25.714285714285715,15.0,22.5,30.0,30.0,30.0,1.0071428571428573,1.0,1.0,1.0,1.01,1.03,22.714285714285715,14.0,17.5,26.0,27.5,29.0,22.714285714285715,14.0,17.5,26.0,27.5,29.0,5.0,0.0,0.5,4.0,6.0,18.0,3100.0,1500.0,2200.0,3000.0,4150.0,4500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1820,12.0,40000.0,44000.0,30.0,1.0,3.3568659,6.519261599999999,0.0,1.0,4000.0,0.0,26.0,26363.636363636364,10000.0,20000.0,30000.0,35000.0,40000.0,29981.81818181818,11500.0,21900.0,34400.0,40400.0,44800.0,27.272727272727273,15.0,15.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,19.272727272727273,0.0,8.5,25.0,30.0,34.0,19.272727272727273,0.0,8.5,25.0,30.0,34.0,4.7272727272727275,-4.0,-1.0,3.0,7.5,24.0,3618.181818181818,1500.0,1900.0,4000.0,4600.0,6800.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1821,4.0,20000.0,24500.0,30.0,1.0,4.5868134000000005,8.4854621,0.0,4.0,4500.0,0.0,37.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,14.0,14.5,15.0,15.5,16.0,15.0,14.0,14.5,15.0,15.5,16.0,-1.3333333333333333,-2.0,-1.5,-1.0,-1.0,-1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1822,7.0,30000.0,34500.0,30.0,1.0,3.94962405,7.39750295,0.0,0.0,4500.0,0.0,28.5,15000.0,10000.0,10000.0,15000.0,20000.0,20000.0,16875.0,11500.0,11500.0,16875.0,22250.0,22250.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0016666666666667,1.0,1.0,1.0,1.0,1.01,12.166666666666666,11.0,11.25,12.0,12.75,14.0,12.166666666666666,11.0,11.25,12.0,12.75,14.0,2.5,1.0,2.0,2.5,3.0,4.0,1875.0,1500.0,1500.0,1875.0,2250.0,2250.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1823,2.0,10000.0,13000.0,30.0,1.0,3.952842,7.3906505000000005,0.0,2.0,3000.0,0.0,36.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,2.0,10000.0,13000.0,30.0,1.0,7.4605333,9.0302918,0.0,3.0,3000.0,1.0,40.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,11.0,40000.0,44000.0,30.0,0.0,5.26695275,5.76553745,1.0,1.0,4000.0,0.0,38.0,28000.0,10000.0,22500.0,30000.0,37500.0,40000.0,32020.0,13000.0,26450.0,34400.0,41600.0,44800.0,30.0,30.0,30.0,30.0,30.0,30.0,1.004,1.0,1.0,1.0,1.0,1.02,28.3,16.0,29.0,30.0,30.0,31.0,28.3,16.0,29.0,30.0,30.0,31.0,0.6,-2.0,-1.0,-1.0,0.0,13.0,4020.0,3000.0,3850.0,4200.0,4400.0,4800.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1826,2.0,10000.0,11500.0,15.0,0.0,3.4871822999999997,6.4323097,0.0,3.0,1500.0,0.0,41.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1827,3.0,10000.0,13000.0,30.0,1.0,3.3609174,6.605927900000001,0.0,0.0,3000.0,1.0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12250.0,11500.0,11875.0,12250.0,12625.0,13000.0,22.5,15.0,18.75,22.5,26.25,30.0,1.01,1.0,1.005,1.01,1.0150000000000001,1.02,20.5,14.0,17.25,20.5,23.75,27.0,20.5,14.0,17.25,20.5,23.75,27.0,0.5,0.0,0.25,0.5,0.75,1.0,2250.0,1500.0,1875.0,2250.0,2625.0,3000.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1828,7.0,30000.0,34500.0,30.0,1.0,3.8413521,7.427718,0.0,4.0,4500.0,1.0,31.0,15000.0,10000.0,10000.0,15000.0,20000.0,20000.0,16875.0,11500.0,11500.0,16875.0,22250.0,22250.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,11.333333333333334,3.0,10.5,12.0,13.5,17.0,11.333333333333334,3.0,10.5,12.0,13.5,17.0,3.1666666666666665,-1.0,-0.5,2.0,3.75,13.0,1875.0,1500.0,1500.0,1875.0,2250.0,2250.0,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,2.0,10000.0,11500.0,15.0,1.0,7.0352261,4.789493900000001,0.0,5.0,1500.0,0.0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,4.0,4.0,4.0,4.0,4.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,2.0,10000.0,13000.0,30.0,1.0,6.555882,9.6033069,0.0,0.0,3000.0,0.0,44.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,6.0,6.0,6.0,6.0,6.0,6.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1831,5.0,10000.0,11500.0,15.0,1.0,4.2702554,7.0516365500000004,0.0,1.0,1500.0,0.0,31.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11875.0,11500.0,11500.0,11500.0,11875.0,13000.0,18.75,15.0,15.0,15.0,18.75,30.0,1.0,1.0,1.0,1.0,1.0,1.0,18.25,10.0,13.0,14.0,19.25,35.0,18.25,10.0,13.0,14.0,19.25,35.0,0.0,-7.0,-1.75,1.0,2.75,5.0,1875.0,1500.0,1500.0,1500.0,1875.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1832,10.0,25000.0,27500.0,30.0,1.0,5.4729166000000005,7.7468124000000005,0.0,1.0,2500.0,0.0,32.5,13333.333333333334,10000.0,10000.0,10000.0,15000.0,30000.0,15327.777777777777,11450.0,11500.0,11500.0,16125.0,36800.0,20.0,15.0,15.0,15.0,15.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,13.11111111111111,1.0,5.0,9.0,13.0,56.0,13.11111111111111,1.0,5.0,9.0,13.0,56.0,5.444444444444445,-1.0,2.0,4.0,8.0,13.0,1994.4444444444443,1125.0,1450.0,1500.0,1500.0,6800.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1833,10.0,20000.0,21000.0,15.0,0.0,3.3535378,6.5194252,1.0,1.0,1000.0,0.0,27.0,25111.11111111111,6000.0,20000.0,30000.0,30000.0,40000.0,29277.777777777777,6900.0,23800.0,34400.0,36800.0,44000.0,35.0,15.0,30.0,30.0,30.0,60.0,1.001111111111111,1.0,1.0,1.0,1.0,1.01,24.88888888888889,12.0,15.0,25.0,27.0,56.0,24.88888888888889,12.0,15.0,25.0,27.0,56.0,6.333333333333333,-1.0,2.0,4.0,10.0,16.0,4166.666666666667,900.0,3800.0,4000.0,4400.0,6800.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1834,7.0,10000.0,11500.0,15.0,1.0,7.562810400000001,9.016801199999998,0.0,3.0,1500.0,0.0,32.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12500.0,11500.0,11875.0,13000.0,13000.0,13000.0,25.0,15.0,18.75,30.0,30.0,30.0,1.0033333333333332,1.0,1.0,1.0,1.0,1.02,26.166666666666668,1.0,18.0,28.0,35.0,48.0,26.166666666666668,1.0,18.0,28.0,35.0,48.0,-1.5,-17.0,-10.5,-5.0,-1.0,30.0,2500.0,1500.0,1875.0,3000.0,3000.0,3000.0,Bad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,13.0,50000.0,52500.0,30.0,0.0,3.4824464999999996,6.6323105,1.0,0.0,2500.0,0.0,33.0,29166.666666666668,10000.0,20000.0,30000.0,40000.0,50000.0,33841.666666666664,11500.0,24500.0,34450.0,45500.0,52500.0,36.25,15.0,30.0,30.0,37.5,60.0,1.0008333333333332,1.0,1.0,1.0,1.0,1.01,26.916666666666668,13.0,27.75,29.0,30.0,35.0,26.916666666666668,13.0,27.75,29.0,30.0,35.0,1.8333333333333333,-1.0,-1.0,0.5,3.0,15.0,4675.0,1500.0,4050.0,4500.0,5300.0,7600.0,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,9.0,30000.0,39000.0,60.0,0.0,7.016035700000001,5.5415813,0.0,5.0,9000.0,0.0,33.0,16250.0,10000.0,10000.0,15000.0,20000.0,30000.0,20387.5,13000.0,13000.0,18400.0,23975.0,39000.0,33.75,30.0,30.0,30.0,30.0,60.0,1.005,1.0,1.0,1.0,1.005,1.02,28.25,19.0,27.75,29.5,31.0,33.0,28.25,19.0,27.75,29.5,31.0,33.0,0.625,-3.0,-2.0,-1.5,2.0,9.0,4137.5,3000.0,3000.0,3400.0,3975.0,9000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1837,2.0,10000.0,13000.0,30.0,1.0,5.174208,5.70184565,0.0,6.0,3000.0,0.0,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1838,3.0,10000.0,13000.0,30.0,1.0,5.618632900000001,6.328217400000001,0.0,3.0,3000.0,0.0,34.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.005,1.0,1.0025,1.005,1.0075,1.01,33.0,17.0,25.0,33.0,41.0,49.0,33.0,17.0,25.0,33.0,41.0,49.0,-2.5,-18.0,-10.25,-2.5,5.25,13.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,14.0,30000.0,34500.0,30.0,0.0,5.6026117,6.3937633,4.0,5.0,4500.0,0.0,23.0,22307.69230769231,10000.0,10000.0,20000.0,30000.0,40000.0,26134.615384615383,11450.0,11500.0,23800.0,34400.0,48000.0,30.0,15.0,15.0,30.0,30.0,60.0,1.0007692307692309,1.0,1.0,1.0,1.0,1.01,23.615384615384617,0.0,15.0,21.0,30.0,52.0,23.615384615384617,0.0,15.0,21.0,30.0,52.0,1.0,-24.0,-1.0,0.0,7.0,19.0,3826.923076923077,1450.0,1500.0,3800.0,4400.0,8000.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1840,2.0,10000.0,13000.0,30.0,1.0,3.2877592000000004,7.1772516,0.0,4.0,3000.0,0.0,25.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1841,4.0,20000.0,24500.0,30.0,1.0,7.4652497,9.0672135,0.0,0.0,4500.0,0.0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12500.0,11500.0,12250.0,13000.0,13000.0,13000.0,25.0,15.0,22.5,30.0,30.0,30.0,1.0033333333333332,1.0,1.0,1.0,1.005,1.01,24.666666666666668,16.0,22.0,28.0,29.0,30.0,24.666666666666668,16.0,22.0,28.0,29.0,30.0,-0.6666666666666666,-1.0,-1.0,-1.0,-0.5,0.0,2500.0,1500.0,2250.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,5.0,20000.0,24500.0,30.0,1.0,3.3628380499999997,6.740395599999999,0.0,1.0,4500.0,0.0,39.5,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,15500.0,11500.0,12625.0,13000.0,15875.0,24500.0,26.25,15.0,26.25,30.0,30.0,30.0,1.005,1.0,1.0,1.0,1.005,1.02,20.5,13.0,18.25,21.0,23.25,27.0,20.5,13.0,18.25,21.0,23.25,27.0,5.0,1.0,2.5,4.5,7.0,10.0,3000.0,1500.0,2625.0,3000.0,3375.0,4500.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1843,2.0,10000.0,13000.0,30.0,1.0,4.570019,8.466725300000002,0.0,1.0,3000.0,1.0,42.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1844,3.0,20000.0,24500.0,30.0,1.0,7.3799364,9.1754567,0.0,4.0,4500.0,1.0,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,29.0,29.5,30.0,30.5,31.0,30.0,29.0,29.5,30.0,30.5,31.0,-1.0,-2.0,-1.5,-1.0,-0.5,0.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,3.0,10000.0,13000.0,30.0,1.0,6.358436599999999,4.9403185,0.0,0.0,3000.0,0.0,41.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,29.5,29.0,29.25,29.5,29.75,30.0,29.5,29.0,29.25,29.5,29.75,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1846,6.0,10000.0,13000.0,30.0,1.0,5.2405351,7.2982322,0.0,2.0,3000.0,0.0,37.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.004,1.0,1.0,1.0,1.0,1.02,41.6,26.0,34.0,45.0,47.0,56.0,41.6,26.0,34.0,45.0,47.0,56.0,-13.0,-27.0,-18.0,-16.0,-6.0,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Bad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1847,16.0,20000.0,21000.0,15.0,1.0,3.3816093,6.494124,1.0,3.0,1000.0,0.0,31.0,20000.0,10000.0,10000.0,20000.0,30000.0,40000.0,22585.0,11500.0,12250.0,21800.0,33325.0,44800.0,20.0,15.0,15.0,15.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,10.933333333333334,5.0,9.0,11.0,13.0,16.0,10.933333333333334,5.0,9.0,11.0,13.0,16.0,8.133333333333333,-2.0,2.0,4.0,13.5,24.0,2585.0,1500.0,1512.5,2250.0,3700.0,4800.0,Good,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1848,5.0,30000.0,34500.0,30.0,1.0,3.3258281000000003,6.4892898,0.0,0.0,4500.0,0.0,29.0,17500.0,10000.0,10000.0,15000.0,22500.0,30000.0,19937.5,11500.0,11500.0,16875.0,25312.5,34500.0,18.75,15.0,15.0,15.0,18.75,30.0,2.935,1.0,1.0,1.01,2.9450000000000003,8.72,15.5,7.0,12.25,14.5,17.75,26.0,15.5,7.0,12.25,14.5,17.75,26.0,1.75,-1.0,-0.25,1.0,3.0,6.0,2437.5,1500.0,1500.0,1875.0,2812.5,4500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1849,12.0,40000.0,44000.0,30.0,0.0,5.4419641,7.74406445,0.0,5.0,4000.0,0.0,35.5,26363.636363636364,10000.0,15000.0,30000.0,40000.0,40000.0,31100.0,13000.0,18400.0,36800.0,44400.0,47600.0,38.18181818181818,30.0,30.0,30.0,45.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,30.636363636363637,24.0,27.0,28.0,31.5,47.0,30.636363636363637,24.0,27.0,28.0,31.5,47.0,0.2727272727272727,-9.0,-0.5,1.0,1.5,5.0,4736.363636363636,3000.0,3400.0,4500.0,5800.0,7600.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1850,3.0,10000.0,13000.0,30.0,1.0,3.4278718500000003,6.8630014,0.0,0.0,3000.0,0.0,34.5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.005,1.01,1.0150000000000001,1.02,32.5,32.0,32.25,32.5,32.75,33.0,32.5,32.0,32.25,32.5,32.75,33.0,-2.5,-4.0,-3.25,-2.5,-1.75,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1851,6.0,20000.0,22250.0,15.0,0.0,7.485359,9.0675955,0.0,1.0,2250.0,0.0,26.0,14000.0,10000.0,10000.0,10000.0,20000.0,20000.0,16560.0,11500.0,11500.0,11500.0,23800.0,24500.0,21.0,15.0,15.0,15.0,30.0,30.0,1.004,1.0,1.0,1.0,1.0,1.02,21.2,9.0,13.0,14.0,31.0,39.0,21.2,9.0,13.0,14.0,31.0,39.0,-1.8,-10.0,-2.0,-1.0,0.0,4.0,2560.0,1500.0,1500.0,1500.0,3800.0,4500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1852,13.0,40000.0,44000.0,30.0,0.0,3.3104082000000004,6.622611999999999,0.0,4.0,4000.0,0.0,40.0,21250.0,10000.0,10000.0,20000.0,30000.0,40000.0,24518.75,10750.0,12625.0,24500.0,34425.0,44000.0,25.0,15.0,15.0,30.0,30.0,30.0,1.0016666666666667,1.0,1.0,1.0,1.0,1.02,22.083333333333332,0.0,18.5,26.5,29.0,38.0,22.083333333333332,0.0,18.5,26.5,29.0,38.0,2.75,-8.0,0.0,1.5,5.25,14.0,3268.75,750.0,1631.25,4200.0,4500.0,4500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1853,5.0,20000.0,22250.0,15.0,1.0,100.6192494,13.746128500000001,0.0,4.0,2250.0,0.0,40.0,12500.0,10000.0,10000.0,10000.0,12500.0,20000.0,14187.5,11500.0,11500.0,11500.0,14187.5,22250.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,14.25,14.0,14.0,14.0,14.25,15.0,14.25,14.0,14.0,14.0,14.25,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1687.5,1500.0,1500.0,1500.0,1687.5,2250.0,Good,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1854,3.0,10000.0,13000.0,30.0,1.0,7.4658416999999995,9.78803525,0.0,6.0,3000.0,0.0,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,29.5,27.0,28.25,29.5,30.75,32.0,29.5,27.0,28.25,29.5,30.75,32.0,-1.0,-4.0,-2.5,-1.0,0.5,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1855,2.0,10000.0,13000.0,30.0,1.0,-77.4416911,39.32214329999999,0.0,2.0,3000.0,1.0,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,8.0,8.0,8.0,8.0,8.0,8.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1856,2.0,10000.0,11500.0,15.0,1.0,3.3758974000000004,6.525566400000001,0.0,4.0,1500.0,0.0,28.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
